ds,yhat,yhat_lower,yhat_upper
2021-02-17,81.92864500125094,51.86315028078168,110.0250134642734
2021-02-18,85.7302202147584,56.23137691308297,111.56159675644616
2021-02-19,89.00043515496374,62.07546839571048,116.24969826963941
2021-02-20,91.69174471742102,61.464772060945876,120.3928536278156
2021-02-21,95.4998132877519,67.83956611661422,125.42653640384307
2021-02-22,97.81534751359291,68.80455685358355,127.69598424541094
2021-02-23,100.41745803217555,71.59488452303196,128.43016864739386
2021-02-24,99.38299074832395,70.32346063177212,128.513358398942
2021-02-25,103.11074129883303,73.1210505843505,132.65187401081164
2021-02-26,105.98420325503584,75.55938194948311,134.52868776927428
2021-02-27,107.96190401418875,78.54646087237606,135.5509401867478
2021-02-28,110.75190193088228,83.5686120070342,140.69616021710502
2021-03-01,111.7633897512747,84.27419216026,139.57839792984277
2021-03-02,112.79969072697291,83.22852468380418,139.3918432627259
2021-03-03,109.96709503167625,81.56488199944044,138.3719043822219
2021-03-04,111.69846037219891,82.33890820116494,140.74221666533933
2021-03-05,112.4152406246089,84.95615893133115,143.42450522814337
